"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1940315";"";"0";"494.61";"0";"2.59";"21, Diastereomer 1";"O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1940312";"";"0";"502.62";"1";"2.82";"18";"CNC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1940311";"";"0";"513.64";"1";"3.42";"17";"O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1940310";"";"0";"487.60";"0";"3.03";"16";"CC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL4207308";"";"0";"429.52";"0";"3.57";"11";"CCCCC[C@@H](C(=O)NCNC(=O)c1ccc(-c2ccccc2)o1)[C@@H](CC)N(O)C=O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.64";"0.22";"1.43";"4.47";"False";"CHEMBL4199879";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196124";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL1935296";"";"0";"471.54";"0";"4.32";"36";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C(C)(C)C)n3)cc12)C(=O)O";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"16.48";"0.32";"3.45";"5.73";"False";"CHEMBL1937507";"Inhibition of human MMP-12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1933042";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1935302";"";"0";"497.57";"1";"5.07";"42";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCCCC4)n3)cc12)C(=O)O";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"16.36";"0.32";"3.07";"6.01";"False";"CHEMBL1937507";"Inhibition of human MMP-12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1933042";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL3955404";"";"0";"411.42";"0";"2.62";"BDBM194645";"CC(C)[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O";"IC50";"'='";"3365.0";"nM";"5.47";"";"347063";"UO_0000065";"13.30";"0.26";"2.85";"6.27";"False";"CHEMBL3887668";"In Vitro Fluorescence Assay: A continuous assay is used in which the substrate is a synthetic peptide containing a fluorescent group (7-methoxycoumarin, Mca), which is quenched by energy transfer to a 2,4-dinitrophenyl group. The substrate is the peptide Mca-PQGL-(3-[2,4-dinitrophenyl]-L-2,3-diaminopropionyl)-AR-OH. When the peptide is cleaved by MMP a large increase in fluorescence is observed. The source of the enzyme for this assay is full-length, recombinant, human pro-MMP-2 expressed in Chinese Hamster Ovary (CHO) cells that is subsequently activated by an organomercurial compound, 4-aminophenyl mercuric acetate (APMA). APMA is removed through a desalting column (MMP-2 Calbiochem catalog number PF023). The assay buffer consists of 100 mM Tris-HCl (pH 7.5), 100 mM NaCl, 10 mM CaCl2 and 10 uM human serum albumin Each well of the 96-well plates consists of a 100 uL reaction mixture consisting of assay buffer, MMP (final concentration of 0.2 nM, prepared by diluting in assay buffer).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886398";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3980860";"";"0";"409.41";"0";"2.38";"BDBM194644";"O=C1NC(=O)[C@](CNC(=O)[C@@H](Cc2ccc(C(F)(F)F)cc2)C2CC2)(C2CC2)N1";"IC50";"'='";"268.0";"nM";"6.57";"";"347062";"UO_0000065";"16.05";"0.31";"4.19";"7.53";"False";"CHEMBL3887668";"In Vitro Fluorescence Assay: A continuous assay is used in which the substrate is a synthetic peptide containing a fluorescent group (7-methoxycoumarin, Mca), which is quenched by energy transfer to a 2,4-dinitrophenyl group. The substrate is the peptide Mca-PQGL-(3-[2,4-dinitrophenyl]-L-2,3-diaminopropionyl)-AR-OH. When the peptide is cleaved by MMP a large increase in fluorescence is observed. The source of the enzyme for this assay is full-length, recombinant, human pro-MMP-2 expressed in Chinese Hamster Ovary (CHO) cells that is subsequently activated by an organomercurial compound, 4-aminophenyl mercuric acetate (APMA). APMA is removed through a desalting column (MMP-2 Calbiochem catalog number PF023). The assay buffer consists of 100 mM Tris-HCl (pH 7.5), 100 mM NaCl, 10 mM CaCl2 and 10 uM human serum albumin Each well of the 96-well plates consists of a 100 uL reaction mixture consisting of assay buffer, MMP (final concentration of 0.2 nM, prepared by diluting in assay buffer).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886398";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL111856";"";"0";"410.42";"0";"1.95";"10";"O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1";"IC50";"'='";"0.24";"nM";"9.62";"";"";"UO_0000065";"23.44";"0.47";"7.67";"8.44";"False";"CHEMBL719133";"Inhibition of matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147455";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL4205331";"";"0";"405.45";"0";"2.29";"8";"CCCCC[C@@H](CN(O)C=O)C(=O)NCNC(=O)c1cc2cccc(OC)c2o1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4199879";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196124";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4214104";"";"0";"592.41";"1";"4.83";"2";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)c3ccc(I)cc3)cc12)C(=O)O";"IC50";"'='";"502.0";"nM";"6.30";"";"";"UO_0000065";"10.63";"0.25";"1.47";"5.01";"False";"CHEMBL4182492";"Inhibition of recombinant human MMP12 using Mca-Pro-Leu-Gly-Leu-Dpa(Dnp)-Ala-Arg-NH2 as substrate after 30 mins by fluorescence spectrometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177715";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL366111";"";"0";"476.33";"0";"2.37";"2i";"O=C(NO)[C@@]1(O)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2Cl)cc1";"IC50";"'='";"0.95";"nM";"9.02";"";"";"UO_0000065";"18.94";"0.41";"6.65";"7.39";"False";"CHEMBL832397";"Inhibition of matrix metalloprotease 12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137101";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL181878";"";"0";"434.56";"0";"4.35";"5";"CC(=O)c1ccc(-c2ccc(-c3csc(C(=O)NCCN4CCOCC4)c3)cc2)cc1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"16.67";"0.32";"2.89";"12.35";"False";"CHEMBL832749";"Inhibition of Matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142786";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL409536";"";"0";"392.44";"0";"2.93";"7";"O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL931884";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142320";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL492315";"";"0";"499.34";"0";"3.91";"(S)-13b";"COC(=O)Nc1cc2oc3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3c2cc1Br";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"10.83";"0.25";"1.50";"4.01";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL474398";"";"0";"521.57";"1";"3.38";"(R)-5";"Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"10.74";"0.22";"2.22";"3.32";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL473610";"";"0";"502.57";"1";"3.77";"(R)-6";"CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NS(=O)(=O)c4ccccc4)ccc3c2c1)C(=O)O";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.93";"0.28";"3.23";"4.90";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL4171886";"";"0";"345.33";"0";"-0.15";"6";"CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4135058";"Inhibition of recombinant human MMP12 (Phe99 to Leu271 residues) expressed in Escherichia coli using Ac-Pro-Leu-Gly-S-Leu-Leu-Gly-OEt as substrate after 1 hr measured at 1 min time interval for 30 mins by microplate photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130487";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4170455";"";"0";"373.39";"0";"0.63";"8";"CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O";"IC50";"'='";"493200.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4135058";"Inhibition of recombinant human MMP12 (Phe99 to Leu271 residues) expressed in Escherichia coli using Ac-Pro-Leu-Gly-S-Leu-Leu-Gly-OEt as substrate after 1 hr measured at 1 min time interval for 30 mins by microplate photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130487";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4175156";"";"0";"401.44";"0";"1.41";"11";"CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O";"IC50";"'='";"493250.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4135058";"Inhibition of recombinant human MMP12 (Phe99 to Leu271 residues) expressed in Escherichia coli using Ac-Pro-Leu-Gly-S-Leu-Leu-Gly-OEt as substrate after 1 hr measured at 1 min time interval for 30 mins by microplate photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130487";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL1940308";"";"0";"459.59";"0";"3.11";"14";"CN1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1";"IC50";"'>'";"8000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1940316";"";"0";"480.59";"0";"2.20";"23";"O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1943710";"Inhibition of MMP12 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL373275";"";"0";"314.43";"0";"4.84";"1b";"CCCCCCCCC#Cc1ccc(C(=O)CCC(=O)O)cc1";"IC50";"'='";"12480.0";"nM";"4.90";"";"";"UO_0000065";"15.60";"0.29";"0.06";"9.02";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL77995";"";"0";"578.69";"2";"5.58";"21";"CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"14.51";"0.28";"2.82";"8.02";"True";"CHEMBL719132";"Inhibition of matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136104";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL377700";"";"0";"386.42";"0";"4.74";"1i";"O=C(O)CC(Cc1ccc(F)cc1)C(=O)c1ccc(C#Cc2ccccc2)cc1";"IC50";"'='";"1140.0";"nM";"5.94";"";"";"UO_0000065";"15.38";"0.28";"1.20";"10.93";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL572926";"";"0";"376.45";"0";"4.70";"7d";"O=C(O)CC(O)CCc1ccc(-c2ccc(OCc3ccccc3)cc2)cc1";"IC50";"'='";"3750.0";"nM";"5.43";"";"";"UO_0000065";"14.41";"0.26";"0.73";"8.13";"False";"CHEMBL1045857";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL19611";"ILOMASTAT";"0";"388.47";"0";"1.50";"2; GM6001";"CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"21.32";"0.40";"6.78";"6.72";"False";"CHEMBL4145016";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly26 residues) expressed in Escherichia coli BL21 codon plus using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4138305";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4169775";"";"0";"560.65";"1";"2.06";"1";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NO";"IC50";"'='";"54.7";"nM";"7.26";"";"";"UO_0000065";"12.95";"0.24";"5.20";"4.98";"False";"CHEMBL4145016";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly26 residues) expressed in Escherichia coli BL21 codon plus using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4138305";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4279699";"";"0";"611.74";"2";"0.37";"15";"CO[C@@H]1O[C@H](CNC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1O";"IC50";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"11.75";"0.24";"6.82";"4.04";"False";"CHEMBL4265743";"Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261655";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4094455";"";"0";"383.37";"0";"1.99";"3";"C[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"21.27";"0.41";"6.16";"9.34";"False";"CHEMBL4013269";"Inhibition of human MMP12 using Mca-PQGL-(3-[2, 4-dinitrophenyl]-L-2, 3-diaminopropionyl)-AR-OH as substrate after 2 to 4 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011634";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL569132";"";"0";"312.56";"0";"2.95";"4c";"Nc1nc2c(-c3cc(Br)c(Cl)[nH]3)nccc2[nH]1";"IC50";"'='";"2020.0";"nM";"5.70";"";"";"UO_0000065";"18.22";"0.46";"2.74";"6.83";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL570917";"";"0";"430.31";"1";"5.63";"4g";"Nc1nc2c(-c3cc(Br)c(-c4cccc(-c5ccccc5)c4)[nH]3)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL569118";"";"0";"430.31";"1";"5.63";"4h";"Nc1nc2c(-c3cc(Br)c(-c4ccc(-c5ccccc5)cc4)[nH]3)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL571136";"";"0";"382.27";"0";"4.08";"4n";"Nc1nc2c(-c3cc(CCc4ccccc4)c(Br)[nH]3)nccc2[nH]1";"IC50";"'='";"10200.0";"nM";"4.99";"";"";"UO_0000065";"13.06";"0.28";"0.91";"5.99";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL572244";"";"0";"529.16";"2";"5.86";"4p";"Nc1nc2c(-c3[nH]c(Br)c(CCc4ccccc4C(F)(F)F)c3Br)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL571388";"";"0";"529.16";"2";"5.86";"4r";"Nc1nc2c(-c3[nH]c(Br)c(CCc4ccc(C(F)(F)F)cc4)c3Br)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
